x__0,x__1,x__2,x__3,x__4,x__5,x__6,x__7,x__8,x__9,x__10,x__11,x__12,x__13,x__14,x__15,x__16,x__17,x__18,x__19,y
586,10,257,64,42,36,23,9,686,172,146,42,549,480,39,628,379,40,61,32,35
36,21,29,9,62,674,638,6,21,9,4,63,53,25,69,36,21,29,675,147,42
31,39,54,40,427,145,279,297,475,505,679,660,43,677,675,676,679,674,325,263,61
675,37,5,6,17,37,43,674,219,297,630,68,642,13,149,297,630,36,43,674,285
640,63,53,25,69,675,165,7,44,277,13,42,495,595,320,19,69,43,679,326,57
3,36,61,5,37,540,7,64,567,42,357,315,199,42,529,428,36,23,675,417,614
675,17,17,77,99,92,127,97,124,126,97,36,608,40,33,15,29,207,68,402,423
13,17,37,39,11,286,283,348,37,674,501,157,42,133,185,444,40,306,23,64,354
531,306,40,8,46,59,9,19,39,5,37,5,6,169,577,10,243,53,65,35,5
312,233,15,35,11,53,21,29,10,674,27,65,37,239,22,13,62,5,246,400,40
674,549,195,42,338,19,68,583,56,674,392,7,238,32,35,478,11,35,13,30,19
64,29,56,36,23,675,89,81,103,120,43,279,324,40,463,63,53,21,29,21,674
652,323,40,228,21,13,39,63,53,21,29,675,17,65,43,147,402,40,550,64,53
504,279,42,285,293,297,478,68,648,256,36,357,490,40,192,612,21,29,142,154,10
36,11,53,25,69,675,17,42,53,53,146,234,463,309,501,157,40,47,19,67,21
57,674,29,37,7,651,450,40,39,32,35,36,57,674,478,11,35,5,15,64,497
674,224,273,587,506,36,679,676,675,683,671,40,39,63,53,23,675,27,42,181,674
501,157,346,322,21,29,5,146,57,29,13,19,69,5,53,23,21,634,15,65,44
42,43,500,9,36,23,675,21,9,21,674,17,42,396,220,326,636,42,402,423,42
279,43,677,675,678,685,674,417,666,10,655,280,266,279,42,677,675,682,683,674,131
331,42,297,430,265,423,588,429,40,61,65,44,680,326,201,279,297,622,297,473,43
63,674,57,32,37,57,82,87,97,42,9,9,64,676,445,182,9,62,679,445,182
10,326,633,68,596,381,23,64,473,10,279,11,13,39,64,37,5,6,42,43,636
39,29,400,43,444,568,42,4,64,497,68,453,56,35,11,53,21,29,675,17,65
68,4,39,29,29,31,43,487,32,35,8,62,65,39,5,37,356,5,53,23,675
11,53,21,29,675,2,79,112,674,38,17,42,279,297,686,3,37,572,9,65,29
37,35,57,666,5,36,23,21,674,185,490,373,209,57,372,226,13,674,77,99,92
63,674,277,13,42,290,29,31,43,674,293,38,57,39,62,586,36,57,383,32,35
677,671,37,203,326,331,68,132,254,63,53,21,29,675,530,571,490,40,43,175,315
4,39,29,400,40,43,674,427,279,107,120,126,98,10,53,32,29,13,620,479,21
36,23,675,285,293,43,293,38,57,42,37,11,9,62,2,9,67,5,5,3,17
675,504,10,297,478,30,32,29,17,66,674,285,357,297,37,5,6,297,253,43,17
381,341,541,10,674,17,69,39,82,114,126,97,68,616,50,35,5,53,23,675,2
26,481,293,297,478,43,427,279,478,36,4,64,17,37,40,582,63,10,383,35,64
35,5,53,23,675,147,42,402,423,36,43,674,79,116,121,70,37,303,332,68,135
64,481,293,83,128,81,122,10,4,64,37,542,11,53,21,29,675,67,29,21,10
5,674,140,464,133,235,547,39,422,497,42,134,483,36,23,675,17,65,53,36,4
626,7,53,25,69,675,549,195,68,57,32,37,57,279,196,40,21,35,13,65,64
17,65,53,36,42,89,76,121,128,10,341,35,43,53,62,39,5,674,140,464,133
674,372,68,383,32,35,45,11,4,16,674,59,63,37,16,29,17,37,68,578,167
16,30,32,29,17,37,350,65,39,5,61,6,40,21,35,13,30,19,5,675,4
489,21,53,21,29,675,17,65,53,36,4,39,29,29,31,10,624,18,21,35,11
686,3,37,572,9,65,29,62,674,2,427,145,674,42,674,279,297,675,675,675,3
45,11,4,16,674,59,63,37,16,29,17,37,68,578,167,21,35,51,56,35,13
64,17,37,68,646,27,6,37,23,64,42,36,23,675,427,279,314,297,630,37,279
675,285,357,297,43,109,126,93,116,128,36,21,29,675,285,357,297,40,9,12,62
326,27,65,68,95,128,111,40,297,187,36,85,126,110,86,73,113,10,635,9,65
678,173,37,194,53,21,29,675,253,659,42,427,219,279,43,677,675,678,685,674,417
59,394,456,43,184,35,146,636,10,275,7,35,5,13,57,42,39,42,36,674,147
306,23,64,481,293,297,478,42,238,432,473,43,325,263,677,675,678,173,37,194,53
481,293,297,478,61,63,238,432,21,40,13,5,42,43,674,481,293,233,664,478,42
126,101,94,97,125,128,81,42,206,575,541,43,674,57,37,57,37,402,423,36,197
23,64,3,37,570,6,50,11,39,42,36,23,675,147,42,402,423,43,608,195,501
36,21,29,675,175,315,174,516,141,40,481,285,199,43,4,63,53,25,69,675,36
13,39,32,35,5,53,25,69,675,285,357,623,215,42,134,151,144,151,36,23,41
53,65,53,21,29,675,285,357,297,37,5,6,297,253,36,23,675,42,31,40,86
498,411,636,36,57,293,166,43,549,195,42,567,68,531,306,40,636,626,7,53,25
676,671,42,285,293,297,478,449,473,43,674,279,297,641,40,39,64,37,171,273,587
42,238,432,473,43,325,263,677,675,678,173,37,194,53,21,29,675,253,659,42,427
660,43,677,675,676,679,674,325,263,61,63,43,159,5,36,23,10,677,675,676,61
675,402,423,42,481,357,43,567,40,39,32,35,57,178,11,400,68,275,7,64,146
493,306,490,40,309,39,13,39,32,29,42,43,285,357,40,37,32,35,61,5,17
293,42,183,63,40,13,19,43,677,152,132,36,4,64,17,37,674,219,297,630,10
5,64,207,68,356,5,32,11,63,164,32,35,402,423,68,275,7,35,13,30,19
44,674,22,32,37,668,32,35,5,64,21,9,4,63,53,25,69,675,147,42,285
29,675,175,315,174,516,141,40,481,285,199,43,4,63,53,25,69,675,36,23,10
402,423,42,481,357,43,567,40,39,32,35,57,178,11,400,68,275,7,64,146,10
675,53,24,545,182,156,415,10,37,65,64,42,43,444,543,251,30,15,36,674,652
9,21,674,17,42,396,220,326,636,42,402,423,42,101,76,121,109,120,121,88,113
6,675,10,674,21,9,21,674,408,326,674,427,145,219,505,279,133,444,183,579,253
402,423,36,43,674,79,116,121,70,37,303,332,68,135,512,23,64,17,37,43,652
10,545,182,40,2,223,207,23,64,3,37,5,6,570,555,68,164,6,42,43,70
63,53,25,69,36,21,29,675,147,42,285,357,10,638,5,400,68,67,9,62,39
97,42,436,520,68,388,433,21,674,277,13,42,285,357,68,316,11,17,69,36,17
4,64,504,10,589,15,238,5,53,23,675,4,39,29,29,31,43,10,69,44,65
64,17,37,30,37,674,67,29,21,43,500,170,21,35,5,53,23,675,497,68,478
17,53,36,426,53,21,29,675,147,43,17,42,458,215,68,335,11,532,5,36,13
3,37,356,7,64,42,43,674,17,65,53,36,4,39,29,29,31,42,245,258,42
9,4,63,53,25,69,675,147,42,285,357,57,504,29,31,42,411,151,37,43,626
152,276,40,478,11,64,625,10,4,63,53,25,69,36,21,29,675,147,36,43,529
35,57,674,638,6,349,563,43,309,21,57,39,13,39,32,35,5,53,25,69,675
11,674,504,43,398,297,630,36,679,146,491,42,285,357,395,251,36,21,29,675,27
53,23,21,634,15,65,44,5,5,37,57,640,63,53,25,69,675,165,7,44,277
121,70,37,303,332,68,135,512,23,64,17,37,43,652,323,40,257,651,36,23,675
17,37,68,674,364,442,42,190,225,213,428,37,570,5,53,23,675,111,120,120,19
43,529,291,152,276,40,478,11,64,625,10,4,63,53,25,69,36,21,29,675,147
42,43,285,357,40,37,32,35,61,5,17,37,30,37,356,5,53,23,675,29,30
68,67,9,62,39,5,37,570,32,35,57,674,153,636,68,163,65,44,355,13,43
68,642,13,149,297,630,36,43,674,285,293,42,183,63,40,13,19,43,677,152,132
674,21,9,21,674,408,326,674,427,145,219,505,279,133,444,183,579,253,659,10,489
674,261,402,654,259,146,395,385,674,288,310,137,19,69,57,674,666,222,42,395,385
440,157,263,518,457,152,344,534,238,543,36,178,13,285,357,10,270,7,64,129,400
504,10,589,15,238,5,53,23,675,4,39,29,29,31,43,10,69,44,65,44,267
454,40,637,67,64,458,215,68,83,110,128,97,23,64,148,527,54,57,4,63,53
17,77,99,92,127,97,124,126,97,36,608,40,33,15,29,207,68,402,423,40,383
675,529,291,23,64,17,37,674,529,291,21,39,5,17,37,674,53,29,43,650,291
65,24,674,149,279,297,42,285,293,42,54,40,229,208,68,583,56,64,481,293,83
39,13,39,63,53,23,675,2,161,68,355,65,64,3,37,5,6,106,74,112,100
19,43,677,152,132,36,4,64,17,37,674,219,297,630,10,677,68,604,7,35,5
6,9,686,365,19,65,64,674,628,44,65,64,674,298,32,35,57,62,7,64,167
674,313,431,279,674,347,313,279,674,336,203,279,39,38,42,262,400,259,512,279,219
674,402,423,279,674,367,351,279,39,38,42,504,297,10,136,69,36,5,53,23,675
675,39,9,32,29,9,62,674,163,63,53,21,29,675,285,357,297,43,279,297,42
17,65,9,62,4,39,29,400,68,343,32,35,5,64,42,43,674,444,568,42,39
53,23,675,402,423,42,169,545,371,43,134,483,490,40,564,35,602,57,37,35,57
38,42,285,357,43,438,200,68,266,1,37,559,164,23,64,61,6,40,39,63,53
348,37,674,501,157,42,133,185,444,40,306,23,64,354,63,36,21,29,675,297,253
128,109,122,325,249,600,233,600,541,42,111,120,120,127,118,87,106,84,72,19,69
40,208,7,303,142,127,545,182,68,17,39,19,39,15,65,44,39,62,39,13,39
63,10,383,35,64,42,40,674,285,293,297,478,43,519,7,40,607,606,23,64,42
10,4,63,53,23,675,517,678,40,427,145,279,297,183,297,541,42,285,357,449,473
42,628,379,68,615,62,65,674,285,357,42,636,40,279,11,39,432,315,10,36,11
35,57,21,39,13,35,57,61,5,628,379,544,42,45,37,33,40,39,63,53,21
3,37,10,69,44,64,364,442,68,13,22,9,65,64,45,37,29,31,57,5,53
21,29,675,38,6,21,35,481,43,148,142,36,285,43,303,142,674,32,35,454,53
69,44,32,29,62,267,67,65,64,3,37,356,7,64,42,43,674,17,65,53,36
686,99,108,79,126,59,91,126,110,126,10,39,9,32,29,411,151,40,43,674,418
61,5,37,540,7,64,567,42,357,315,199,42,529,428,36,23,675,417,614,102,128
157,622,194,10,622,54,674,481,285,325,518,42,425,154,10,397,5,33,33,4,64
29,62,5,5,42,36,23,675,17,65,40,61,32,35,553,541,10,326,633,68,596
64,17,37,40,39,63,462,276,40,426,35,5,64,285,357,57,277,5,37,356,5
634,68,216,56,35,5,64,73,71,114,126,88,70,81,85,119,126,101,94,97,125
149,297,630,36,43,674,285,293,42,183,63,40,13,19,43,677,152,132,36,4,64
10,674,279,297,40,183,64,411,468,36,23,36,40,646,65,29,357,315,199,10,287
3,37,572,9,65,35,674,2,290,42,539,68,377,62,39,5,61,6,40,21,35
40,646,65,29,357,315,199,10,287,53,32,35,5,53,23,675,501,157,40,194,65
315,199,42,25,5,36,674,25,32,9,13,42,146,424,68,282,32,35,5,53,23
3,37,5,6,106,74,112,100,87,97,98,79,117,114,126,91,121,128,42,137,40
677,677,675,682,674,395,385,543,36,683,675,684,671,37,159,132,21,53,23,675,17
686,402,423,42,446,236,40,239,357,365,541,43,5,29,42,686,586,57,588,50,29
628,379,40,61,32,35,194,478,473,10,132,10,64,42,43,662,5,443,56,64,17
27,6,5,6,634,411,636,169,545,68,458,479,21,35,5,64,146,57,5,64,36
35,64,17,37,10,631,563,40,39,32,35,5,53,23,675,27,65,43,37,35,57
481,293,233,664,478,42,369,536,42,400,10,61,5,9,62,36,21,60,6,9,686
297,8,56,36,37,6,18,20,5,53,23,675,4,39,29,29,31,43,467,469,39
37,10,36,11,53,21,29,675,27,42,628,378,579,664,10,185,444,39,57,42,36
387,479,21,674,17,42,268,40,512,29,25,29,17,37,10,27,42,577,36,23,675
17,42,677,485,133,605,21,35,8,63,674,57,32,37,57,82,87,97,42,9,9
279,11,13,39,64,37,5,6,42,43,636,626,32,29,540,7,36,23,675,423,426
35,674,2,290,42,539,68,377,62,39,5,61,6,40,21,35,11,29,3,37,519
5,134,483,36,57,674,38,69,39,476,269,36,57,674,38,69,39,134,483,36,57
62,267,67,65,64,37,4,39,29,10,29,10,356,7,64,17,37,27,42,57,42
120,120,127,118,87,106,84,72,19,69,10,402,423,68,574,65,35,2,285,293,395
357,42,628,379,544,10,270,7,29,42,43,500,9,36,23,675,21,9,21,674,17
17,42,679,418,40,427,145,279,297,481,285,186,239,229,482,381,341,475,142,127,204
5,29,5,37,9,674,338,541,10,340,541,40,39,63,29,5,37,5,6,356,363
17,67,21,29,45,37,29,31,10,5,53,23,675,10,69,44,64,203,9,62,674
11,29,9,62,36,23,675,27,21,35,504,68,511,11,215,9,21,35,11,29,42
199,10,439,559,21,35,5,53,23,675,427,145,279,297,57,53,29,674,448,353,39
675,4,39,29,400,68,343,31,233,15,35,5,64,42,43,674,17,65,53,36,42
21,29,82,97,104,30,27,6,36,23,675,17,42,163,250,68,585,56,44,674,427
42,101,76,121,109,120,121,88,113,393,653,42,624,506,36,481,285,432,315,30,15
127,219,297,630,42,184,396,588,429,68,301,401,21,29,37,17,66,674,285,293,297
450,40,39,32,35,36,57,674,478,11,35,5,15,64,497,68,608,40,33,15,35
460,282,10,652,323,40,277,5,36,23,41,675,402,423,501,157,43,315,199,42,25
30,27,6,36,23,675,39,26,481,293,297,478,43,427,279,478,36,4,64,17,37
53,25,69,675,402,423,42,481,357,43,567,40,39,32,35,57,178,11,400,68,275
37,279,297,641,42,481,293,297,478,681,146,10,674,504,279,42,285,293,297,478,68
676,130,188,37,570,67,65,35,5,53,23,675,17,65,9,62,680,326,636,23,44
64,42,43,674,444,568,42,39,5,253,5,40,466,31,29,134,483,36,23,675,297
6,42,43,70,73,97,40,39,63,53,21,29,675,423,426,281,292,36,545,182,68
267,67,65,39,5,45,37,674,10,69,44,66,6,40,57,10,69,44,65,39,5
37,43,674,23,36,40,4,64,497,68,608,40,33,15,64,17,37,36,43,39,13
357,297,37,5,6,297,253,43,17,42,134,40,4,63,53,25,69,36,21,29,675
32,29,13,620,479,21,39,5,134,483,36,57,674,38,69,39,476,269,36,57,674
674,478,11,35,5,15,64,497,68,608,40,33,15,35,57,62,5,29,5,675,279
163,65,44,355,13,43,4,63,53,25,69,675,619,40,570,7,44,296,512,21,29
674,37,5,6,543,268,42,285,357,40,43,674,27,6,5,6,634,411,636,169,545
345,21,35,5,53,25,69,675,402,423,42,481,357,43,567,40,39,32,35,57,178
558,352,647,19,69,57,5,53,21,29,675,53,29,492,66,6,143,631,42,645,302
293,38,57,39,62,586,36,57,383,32,35,5,64,539,68,377,62,65,35,11,29
155,21,29,37,11,674,504,43,398,297,630,36,679,146,491,42,285,357,395,251,36
357,57,5,53,23,675,27,6,39,64,37,17,42,61,6,39,146,29,31,43,291
57,42,40,357,199,40,61,64,80,116,94,108,10,4,63,53,23,675,678,676,677
53,23,675,37,17,66,36,2,9,67,5,5,3,37,43,38,69,39,167,174,36
69,675,285,357,623,215,42,134,151,144,151,36,23,41,675,147,42,501,157,36,43
4,39,29,29,31,42,245,258,42,476,269,10,674,4,39,29,29,31,68,211,53
57,61,5,628,379,544,42,45,37,33,40,39,63,53,21,29,675,529,291,23,64
4,63,53,25,69,675,427,279,40,43,462,276,484,297,59,259,644,144,460,674,259
605,63,39,5,42,43,146,424,133,605,57,227,255,42,129,33,36,674,169,545,273
15,35,11,53,21,29,10,674,27,65,37,239,22,13,62,5,246,400,40,39,63
326,331,40,550,32,35,43,677,684,675,677,671,37,203,326,331,68,132,254,63,53
19,39,5,37,5,6,169,577,10,243,53,65,35,5,53,23,675,30,9,62,285
13,214,552,21,35,5,13,297,253,10,4,63,53,23,675,285,357,297,43,109,126
45,37,29,31,57,5,53,23,675,4,39,29,29,31,42,10,69,44,63,68,674
39,134,483,36,57,674,29,37,7,651,450,40,39,32,35,36,57,674,478,11,35
674,106,74,112,100,88,113,43,15,32,21,35,285,57,481,42,61,6,40,47,64
29,63,40,9,9,64,259,598,596,381,43,326,636,681,676,676,130,188,37,570,67
37,519,7,53,21,29,675,27,42,37,8,63,674,277,13,42,290,29,31,43,674
27,42,577,36,23,675,427,279,40,43,674,261,402,654,259,146,395,385,674,288,310
64,3,37,570,6,50,11,39,42,36,23,675,147,42,402,423,43,608,195,501,157
665,11,36,23,675,17,42,679,418,40,427,145,279,297,481,285,186,239,229,482,381
148,142,36,285,43,303,142,674,32,35,454,53,32,35,5,64,42,686,138,292,32
674,666,222,42,395,385,674,299,558,352,647,19,69,57,5,53,21,29,675,53,29
10,136,69,36,5,53,23,675,31,39,54,40,427,145,279,297,475,505,679,660,43
573,40,383,31,613,69,36,638,32,29,285,357,29,31,42,8,9,16,36,23,675
57,674,309,285,111,126,78,42,499,510,36,57,89,81,85,117,70,121,95,71,42
588,50,64,37,11,40,43,23,14,40,73,74,107,434,525,21,35,5,64,36,21
671,674,285,293,680,684,675,678,671,37,683,110,72,126,97,57,42,315,10,4,63
674,474,261,178,5,35,5,64,285,357,42,682,205,10,652,444,565,649,479,36,23
53,25,69,36,21,29,675,39,9,32,29,9,62,674,163,63,53,21,29,675,285
674,406,61,63,57,285,357,42,628,379,544,10,270,7,29,42,43,500,9,36,23
445,182,9,62,679,445,182,53,36,36,674,454,300,490,40,605,63,35,5,39,5
42,45,37,33,40,39,63,53,21,29,675,529,291,23,64,17,37,674,529,291,21
7,53,25,69,675,549,195,68,57,32,37,57,279,196,40,21,35,13,65,64,279
53,21,29,675,67,29,21,10,297,478,30,32,29,221,134,522,203,40,57,239,22
21,35,5,13,297,253,10,4,63,53,23,675,285,357,297,43,109,126,93,116,128
53,65,35,5,53,23,675,30,9,62,285,293,43,674,549,195,10,369,536,10,5
371,43,227,202,681,411,53,36,36,674,27,65,152,639,42,278,683,411,59,684,411
42,285,357,43,529,291,152,276,40,478,11,64,625,10,4,63,53,25,69,36,21
35,5,64,21,9,4,63,53,25,69,675,147,42,285,357,57,504,29,31,42,411
285,357,42,501,157,622,194,10,622,54,674,481,285,325,518,42,425,154,10,397,5
326,636,681,676,676,130,188,37,570,67,65,35,5,53,23,675,17,65,9,62,680
29,29,31,43,467,469,39,516,141,68,217,31,378,5,35,17,42,268,40,426,64
11,13,39,64,37,5,6,42,43,636,626,32,29,540,7,36,23,675,423,426,326
5,5,53,23,675,27,42,114,91,497,592,68,297,478,40,608,40,33,15,35,57
9,62,36,21,60,6,9,686,184,259,219,297,630,588,429,529,428,68,185,560,21
295,261,21,35,5,39,5,42,37,239,22,36,23,675,504,10,474,261,679,151,491
40,309,293,218,501,157,36,43,180,337,10,5,53,25,69,9,62,674,169,545,371
69,8,53,7,39,69,9,3,2,38,6,25,67,29,21,39,69,35,3,37,10
157,501,68,611,56,64,17,37,40,39,63,462,276,40,426,35,5,64,285,357,57
122,10,4,63,53,21,29,675,27,65,10,221,134,522,344,42,147,402,57,533,5
35,5,64,37,17,66,36,39,62,674,38,17,36,57,478,11,35,5,15,53,23
126,97,36,608,40,33,15,29,207,68,402,423,40,383,31,322,32,35,51,21,5
547,39,422,497,42,134,483,36,23,675,17,65,53,36,4,39,29,400,43,444,568
42,277,13,10,652,444,565,649,479,36,148,142,68,21,35,8,63,674,545,182,156
36,43,674,285,293,42,183,63,40,13,19,43,677,152,132,36,4,64,17,37,674
43,295,261,21,35,5,39,5,42,37,239,22,36,23,675,504,10,474,261,679,151
636,40,279,11,39,432,315,10,36,11,35,5,53,23,675,504,29,31,42,411,151
22,65,10,4,64,9,62,36,23,675,285,293,43,293,38,57,42,37,11,9,62
5,5,17,37,59,674,427,279,478,36,4,64,17,37,68,646,27,6,37,23,64
64,9,62,36,23,675,285,293,43,293,38,57,42,37,11,9,62,2,9,67,5
59,32,35,427,279,40,657,339,32,35,622,297,21,29,481,285,297,478,68,343,32
35,586,10,257,64,42,36,23,9,686,172,146,42,549,480,39,628,379,40,61,32
42,57,42,10,674,4,39,29,10,29,42,210,207,42,369,428,36,43,39,13,674
36,608,40,33,15,29,207,68,402,423,40,383,31,322,32,35,51,21,5,36,23
432,473,40,306,23,64,481,293,297,478,42,238,432,473,43,325,263,677,675,678,173
9,62,19,53,39,357,315,199,10,439,559,21,35,5,53,23,675,427,145,279,297
97,42,9,9,64,676,445,182,9,62,679,445,182,42,421,636,42,545,182,392,389
187,40,37,38,53,64,349,563,43,4,63,53,25,69,675,427,279,40,43,462,276
675,581,341,541,42,685,205,152,131,10,545,182,156,415,68,37,32,35,5,53,23
285,293,680,684,675,678,671,37,683,110,72,126,97,57,42,315,10,4,63,53,23
23,675,27,42,23,44,62,21,19,43,674,17,17,36,395,7,29,528,664,42,4
478,69,30,42,43,106,74,112,100,88,113,37,5,6,285,357,623,215,36,23,10
675,57,21,133,185,444,36,4,65,44,674,354,63,10,465,13,36,21,60,6,675
42,476,269,10,674,4,39,29,29,31,68,211,53,21,674,546,68,380,21,674,372
402,423,68,574,65,35,2,285,293,395,545,3,42,349,563,357,68,576,7,53,21
10,674,406,61,63,57,285,357,42,628,379,544,10,270,7,29,42,43,500,9,36
96,128,91,10,674,285,293,233,664,478,42,175,315,174,42,400,10,481,293,233,664
131,158,40,43,409,249,279,674,402,423,279,674,367,351,279,39,38,42,504,297,10
36,148,142,68,21,35,8,63,674,545,182,156,415,68,232,345,23,64,438,200,10
5,9,62,36,21,60,6,9,686,184,259,219,297,630,588,429,529,428,68,185,560
21,10,297,478,30,32,29,221,134,522,203,40,57,239,22,61,6,39,83,128,81
4,63,53,25,69,675,146,636,10,478,11,35,5,64,37,17,66,36,39,62,674
395,42,285,357,449,473,43,677,684,675,678,674,191,395,385,36,677,677,675,682,674
686,101,94,97,131,40,5,39,5,42,43,295,261,21,35,5,39,5,42,37,239
674,652,444,565,649,479,42,212,178,317,268,40,375,16,613,53,65,64,553,5,285
183,65,24,674,149,279,297,42,285,293,42,54,40,229,208,68,583,56,64,481,293
68,608,40,150,15,64,17,37,30,37,674,67,29,21,43,500,170,21,35,5,53
544,42,45,37,33,40,39,63,53,21,29,675,529,291,23,64,17,37,674,529,291
5,674,17,42,396,294,68,38,6,585,54,568,15,44,61,5,36,21,60,6,9
562,502,39,146,37,27,6,36,39,5,146,42,432,315,10,181,622,590,259,42,137
35,11,29,3,37,519,7,53,21,29,675,27,42,37,8,63,674,277,13,42,290
674,184,13,42,156,543,61,63,674,621,40,677,254,36,57,543,268,40,559,11,29
684,675,677,671,37,203,326,331,68,132,254,63,53,21,29,675,530,571,490,40,43
134,483,40,57,661,46,194,21,35,13,30,19,5,675,486,398,218,68,355,65,64
6,9,675,2,38,6,25,285,42,293,30,21,3,2,21,60,25,69,285,42,293
65,44,267,67,65,64,674,37,356,32,35,17,17,53,36,426,29,43,24,36,23
675,17,65,9,62,680,326,636,23,44,62,21,5,395,545,297,538,476,269,10,4
36,638,32,29,285,357,29,31,42,8,9,16,36,23,675,53,29,328,244,39,38
40,21,35,13,65,64,279,146,68,592,199,21,35,5,64,9,62,36,23,675,27
37,68,674,359,53,65,39,5,45,37,46,37,68,597,56,64,29,56,40,36,43
478,473,10,132,10,64,42,43,662,5,443,56,64,17,37,10,36,11,53,25,69
23,675,27,21,35,10,69,44,32,29,62,267,67,65,64,37,4,39,29,10,29
29,31,42,245,258,42,476,269,10,674,4,39,29,29,31,68,211,53,21,674,546
38,6,21,35,481,43,148,142,36,285,43,303,142,674,32,35,454,53,32,35,5
10,69,44,32,35,57,267,67,65,39,5,45,37,674,10,69,44,66,6,40,57
35,5,64,36,21,60,6,686,101,94,97,131,40,5,39,5,42,43,295,261,21
40,366,22,53,23,675,402,423,42,169,545,371,43,134,483,490,40,564,35,602,57
394,456,43,184,35,146,636,10,275,7,35,5,13,57,42,39,42,36,674,147,557
428,674,285,357,43,481,357,37,239,22,425,154,36,481,357,136,54,40,624,212,447
646,65,29,357,315,199,10,287,53,32,35,5,53,23,675,501,157,40,194,65,44
512,35,29,57,42,68,549,195,10,233,15,232,64,509,54,512,35,400,334,9,62
519,7,40,607,606,23,64,42,36,21,60,6,9,675,39,26,39,62,674,481,357
10,275,7,62,65,64,9,43,195,9,63,53,25,69,10,674,406,61,63,57,285
37,7,498,411,636,36,57,293,166,43,549,195,42,567,68,531,306,40,636,626,7
238,82,126,672,238,239,82,126,105,673,36,427,279,42,481,293,297,478,43,57,35
338,541,10,340,541,40,39,63,29,5,37,5,6,356,363,36,43,4,63,53,25
423,501,157,43,315,199,42,25,5,36,674,25,32,9,13,42,146,424,68,282,32
398,218,10,390,391,23,64,37,17,66,40,478,53,65,64,9,62,36,23,675,297
69,57,5,62,32,21,58,5,53,23,675,4,39,29,29,31,43,628,378,19,65
458,215,68,83,110,128,97,23,64,148,527,54,57,4,63,53,23,675,422,497,68
64,9,62,674,30,27,6,36,23,675,39,26,481,293,297,478,43,427,279,478,36
675,147,42,402,423,43,608,195,501,157,40,39,32,35,21,53,5,53,21,29,675
39,5,42,43,676,445,182,169,545,674,488,182,169,545,674,333,634,169,545,674,27
9,62,3,37,5,6,308,584,68,416,11,674,408,326,27,65,68,95,128,111,40
541,42,685,205,152,131,10,545,182,156,415,68,37,32,35,5,53,23,675,36,23
43,4,63,53,25,69,675,106,74,112,100,88,113,43,338,541,10,338,541,42,53
40,57,194,35,11,29,61,6,40,674,406,42,285,357,43,529,291,152,276,40,478
628,52,6,37,344,66,384,68,384,19,65,64,17,37,10,493,306,490,40,309,39
30,15,656,15,35,420,412,43,129,535,40,624,18,21,35,5,53,23,675,29,37
5,61,6,40,21,35,13,30,19,5,675,4,39,29,29,31,10,147,402,2,10
302,541,42,481,293,297,478,10,234,40,21,29,82,97,104,30,27,6,36,23,675
69,10,674,406,61,63,57,285,357,42,628,379,544,10,270,7,29,42,43,500,9
65,29,279,297,36,23,675,67,29,21,42,61,6,39,541,68,387,479,21,674,17
423,426,326,633,37,5,6,42,43,524,56,29,146,10,233,15,232,65,64,57,42
97,40,194,35,5,39,5,37,553,541,43,564,35,13,65,53,25,69,675,54,69
396,57,309,39,13,674,82,87,97,10,666,13,39,63,53,23,675,299,173,534,475
29,675,147,43,17,42,458,215,68,335,11,532,5,36,13,65,64,441,134,151,42
181,51,38,616,50,29,61,6,40,285,357,42,277,13,10,652,444,565,649,479,36
27,42,23,44,62,21,19,43,674,17,17,36,395,7,29,528,664,42,4,64,504
