x__0,x__1,x__2,x__3,x__4,x__5,x__6,x__7,x__8,x__9,x__10,x__11,x__12,x__13,x__14,x__15,x__16,x__17,x__18,x__19,y__0,y__1,y__2,y__3,y__4,y__5,y__6,y__7,y__8,y__9,y__10,y__11,y__12,y__13,y__14,y__15,y__16,y__17,y__18,y__19
40,21,35,289,632,77,76,122,82,19,69,37,5,6,163,303,10,2,342,285,21,35,289,632,77,76,122,82,19,69,37,5,6,163,303,10,2,342,285,43
152,132,36,4,64,17,37,674,219,297,630,10,677,68,604,7,35,5,64,17,132,36,4,64,17,37,674,219,297,630,10,677,68,604,7,35,5,64,17,37
174,37,369,536,42,61,19,37,42,4,5,30,40,43,674,41,22,65,10,4,37,369,536,42,61,19,37,42,4,5,30,40,43,674,41,22,65,10,4,64
11,674,504,43,398,297,630,36,679,146,491,42,285,357,395,251,36,21,29,675,674,504,43,398,297,630,36,679,146,491,42,285,357,395,251,36,21,29,675,27
53,23,675,29,37,7,498,411,636,36,57,293,166,43,549,195,42,567,68,531,23,675,29,37,7,498,411,636,36,57,293,166,43,549,195,42,567,68,531,306
269,36,57,674,38,69,39,134,483,36,57,674,29,37,7,651,450,40,39,32,36,57,674,38,69,39,134,483,36,57,674,29,37,7,651,450,40,39,32,35
331,40,550,32,35,43,677,684,675,677,671,37,203,326,331,68,132,254,63,53,40,550,32,35,43,677,684,675,677,671,37,203,326,331,68,132,254,63,53,21
10,39,9,32,29,9,62,674,181,559,499,510,37,5,6,57,42,10,4,63,39,9,32,29,9,62,674,181,559,499,510,37,5,6,57,42,10,4,63,53
67,29,21,43,500,170,21,35,5,53,23,675,497,68,478,54,194,23,497,68,29,21,43,500,170,21,35,5,53,23,675,497,68,478,54,194,23,497,68,674
53,23,675,17,17,77,99,92,127,97,124,126,97,36,608,40,33,15,29,207,23,675,17,17,77,99,92,127,97,124,126,97,36,608,40,33,15,29,207,68
29,481,285,297,478,68,343,32,35,5,64,42,43,674,38,69,39,476,269,36,481,285,297,478,68,343,32,35,5,64,42,43,674,38,69,39,476,269,36,21
106,74,112,100,87,97,98,79,117,114,126,91,121,128,42,137,40,57,194,35,74,112,100,87,97,98,79,117,114,126,91,121,128,42,137,40,57,194,35,11
36,4,64,17,37,68,4,39,29,29,31,43,487,32,35,8,62,65,39,5,4,64,17,37,68,4,39,29,29,31,43,487,32,35,8,62,65,39,5,37
68,164,6,42,43,70,73,97,40,39,63,53,21,29,675,423,426,281,292,36,164,6,42,43,70,73,97,40,39,63,53,21,29,675,423,426,281,292,36,545
63,40,9,9,64,259,598,596,381,43,326,636,681,676,676,130,188,37,570,67,40,9,9,64,259,598,596,381,43,326,636,681,676,676,130,188,37,570,67,65
53,36,586,57,564,29,17,37,42,39,5,497,68,478,54,194,23,29,56,42,36,586,57,564,29,17,37,42,39,5,497,68,478,54,194,23,29,56,42,497
36,21,29,675,285,357,297,40,9,12,62,24,674,476,269,297,674,362,267,297,21,29,675,285,357,297,40,9,12,62,24,674,476,269,297,674,362,267,297,674
65,64,3,37,356,7,64,42,43,674,17,65,53,36,4,39,29,29,31,42,64,3,37,356,7,64,42,43,674,17,65,53,36,4,39,29,29,31,42,245
37,5,6,297,253,36,23,675,42,31,40,86,74,126,92,128,499,510,37,247,5,6,297,253,36,23,675,42,31,40,86,74,126,92,128,499,510,37,247,44
501,157,36,43,180,337,10,5,53,25,69,9,62,674,169,545,371,59,327,507,157,36,43,180,337,10,5,53,25,69,9,62,674,169,545,371,59,327,507,260
10,63,40,8,311,68,569,32,35,5,29,42,40,449,50,35,674,147,43,89,63,40,8,311,68,569,32,35,5,29,42,40,449,50,35,674,147,43,89,81
10,589,15,238,5,53,23,675,4,39,29,29,31,43,10,69,44,65,44,267,589,15,238,5,53,23,675,4,39,29,29,31,43,10,69,44,65,44,267,67
588,429,40,61,65,44,680,326,201,279,297,622,297,473,43,481,293,681,681,675,429,40,61,65,44,680,326,201,279,297,622,297,473,43,481,293,681,681,675,682
676,326,203,674,402,423,43,129,485,562,502,39,146,37,27,6,36,39,5,146,326,203,674,402,423,43,129,485,562,502,39,146,37,27,6,36,39,5,146,42
32,29,9,62,674,181,559,499,510,37,5,6,57,42,10,4,63,53,25,69,29,9,62,674,181,559,499,510,37,5,6,57,42,10,4,63,53,25,69,675
4,39,29,29,31,42,10,69,44,63,68,674,38,6,28,549,195,10,217,31,39,29,29,31,42,10,69,44,63,68,674,38,6,28,549,195,10,217,31,378
43,129,535,40,624,18,21,35,5,53,23,675,29,37,7,498,411,636,36,57,129,535,40,624,18,21,35,5,53,23,675,29,37,7,498,411,636,36,57,293
399,21,5,195,632,10,478,53,65,53,21,29,675,411,151,42,275,218,10,27,21,5,195,632,10,478,53,65,53,21,29,675,411,151,42,275,218,10,27,65
309,39,5,475,480,43,212,178,425,154,10,361,23,12,64,9,62,36,23,675,39,5,475,480,43,212,178,425,154,10,361,23,12,64,9,62,36,23,675,679
43,147,402,40,550,64,53,36,674,244,489,21,29,63,576,573,40,383,31,613,147,402,40,550,64,53,36,674,244,489,21,29,63,576,573,40,383,31,613,69
29,43,24,36,23,675,36,23,10,674,189,658,36,133,444,183,579,40,569,65,43,24,36,23,675,36,23,10,674,189,658,36,133,444,183,579,40,569,65,29
32,35,5,64,539,68,377,62,65,35,11,29,42,36,23,675,27,6,59,32,35,5,64,539,68,377,62,65,35,11,29,42,36,23,675,27,6,59,32,35
506,36,481,285,432,315,30,15,36,39,13,674,285,285,432,315,10,478,53,65,36,481,285,432,315,30,15,36,39,13,674,285,285,432,315,10,478,53,65,674
545,182,68,559,6,42,10,341,471,36,23,9,62,674,281,10,545,182,40,2,182,68,559,6,42,10,341,471,36,23,9,62,674,281,10,545,182,40,2,229
279,297,53,36,674,290,43,498,279,53,36,3,36,61,5,37,540,7,64,567,297,53,36,674,290,43,498,279,53,36,3,36,61,5,37,540,7,64,567,42
138,292,42,499,510,36,57,674,309,285,111,126,78,42,499,510,36,57,89,81,292,42,499,510,36,57,674,309,285,111,126,78,42,499,510,36,57,89,81,85
39,5,497,68,478,54,194,23,29,56,42,497,68,608,40,150,15,64,17,37,5,497,68,478,54,194,23,29,56,42,497,68,608,40,150,15,64,17,37,30
11,29,3,37,519,7,53,21,29,675,27,42,37,8,63,674,277,13,42,290,29,3,37,519,7,53,21,29,675,27,42,37,8,63,674,277,13,42,290,29
94,93,68,21,39,15,65,44,39,62,39,5,37,356,32,35,5,53,23,675,93,68,21,39,15,65,44,39,62,39,5,37,356,32,35,5,53,23,675,148
675,148,142,36,42,87,97,123,87,59,315,199,68,233,15,35,157,501,68,611,148,142,36,42,87,97,123,87,59,315,199,68,233,15,35,157,501,68,611,56
392,383,21,35,13,65,64,153,636,10,5,53,23,675,376,594,68,21,29,63,383,21,35,13,65,64,153,636,10,5,53,23,675,376,594,68,21,29,63,674
586,57,564,29,17,37,42,39,5,497,68,478,54,194,23,29,56,42,497,68,57,564,29,17,37,42,39,5,497,68,478,54,194,23,29,56,42,497,68,608
384,68,384,19,65,64,17,37,10,493,306,490,40,309,39,13,39,32,29,42,68,384,19,65,64,17,37,10,493,306,490,40,309,39,13,39,32,29,42,43
489,570,68,21,53,21,29,10,674,285,357,43,27,65,68,419,69,36,5,53,570,68,21,53,21,29,10,674,285,357,43,27,65,68,419,69,36,5,53,25
63,53,21,29,675,285,357,297,43,279,297,42,276,36,478,53,65,35,674,279,53,21,29,675,285,357,297,43,279,297,42,276,36,478,53,65,35,674,279,297
176,297,193,195,68,233,15,53,21,29,675,17,42,142,154,68,115,96,122,40,297,193,195,68,233,15,53,21,29,675,17,42,142,154,68,115,96,122,40,21
53,21,29,21,674,98,114,87,95,71,94,81,104,72,76,123,126,87,57,253,21,29,21,674,98,114,87,95,71,94,81,104,72,76,123,126,87,57,253,659
64,146,57,5,64,36,21,60,6,675,27,65,36,57,402,423,42,545,182,68,146,57,5,64,36,21,60,6,675,27,65,36,57,402,423,42,545,182,68,232
43,175,315,174,42,444,565,195,318,40,481,285,315,43,4,63,53,25,69,9,175,315,174,42,444,565,195,318,40,481,285,315,43,4,63,53,25,69,9,62
63,674,274,68,279,40,21,35,364,564,68,616,50,35,215,15,44,349,24,599,674,274,68,279,40,21,35,364,564,68,616,50,35,215,15,44,349,24,599,242
23,675,4,39,29,400,40,43,674,427,279,107,120,126,98,10,53,32,29,13,675,4,39,29,400,40,43,674,427,279,107,120,126,98,10,53,32,29,13,620
40,232,63,527,69,36,674,638,32,35,11,29,9,62,36,23,675,27,21,35,232,63,527,69,36,674,638,32,35,11,29,9,62,36,23,675,27,21,35,504
428,68,185,560,21,29,398,505,494,42,381,341,541,10,674,17,69,39,82,114,68,185,560,21,29,398,505,494,42,381,341,541,10,674,17,69,39,82,114,126
11,674,408,326,27,65,68,95,128,111,40,297,187,36,85,126,110,86,73,113,674,408,326,27,65,68,95,128,111,40,297,187,36,85,126,110,86,73,113,10
101,94,97,125,128,81,42,206,575,541,43,674,57,37,57,37,402,423,36,197,94,97,125,128,81,42,206,575,541,43,674,57,37,57,37,402,423,36,197,42
69,30,42,43,106,74,112,100,88,113,37,5,6,285,357,623,215,36,23,10,30,42,43,106,74,112,100,88,113,37,5,6,285,357,623,215,36,23,10,674
623,215,36,23,10,674,106,74,112,100,88,113,43,15,32,21,35,285,57,481,215,36,23,10,674,106,74,112,100,88,113,43,15,32,21,35,285,57,481,42
478,61,63,666,5,17,37,68,577,404,21,35,5,53,23,675,53,24,517,677,61,63,666,5,17,37,68,577,404,21,35,5,53,23,675,53,24,517,677,40
10,478,53,65,53,21,29,675,411,151,42,275,218,10,27,65,68,453,56,29,478,53,65,53,21,29,675,411,151,42,275,218,10,27,65,68,453,56,29,9
42,8,633,68,233,15,232,64,42,36,4,65,44,674,161,42,253,659,57,4,8,633,68,233,15,232,64,42,36,4,65,44,674,161,42,253,659,57,4,63
43,674,2,38,6,59,32,35,290,68,545,35,29,9,3,37,572,9,65,35,674,2,38,6,59,32,35,290,68,545,35,29,9,3,37,572,9,65,35,674
87,97,70,42,329,138,30,32,29,285,357,36,23,10,674,57,6,423,42,411,97,70,42,329,138,30,32,29,285,357,36,23,10,674,57,6,423,42,411,151
357,68,316,11,17,69,36,17,17,53,36,426,53,21,29,675,147,43,17,42,68,316,11,17,69,36,17,17,53,36,426,53,21,29,675,147,43,17,42,458
37,17,66,44,9,63,407,21,35,5,64,61,6,40,366,22,53,23,675,402,17,66,44,9,63,407,21,35,5,64,61,6,40,366,22,53,23,675,402,423
36,23,675,504,57,374,198,68,455,312,233,15,35,11,53,21,29,10,674,27,23,675,504,57,374,198,68,455,312,233,15,35,11,53,21,29,10,674,27,65
437,357,40,382,9,65,29,279,297,36,23,675,67,29,21,42,61,6,39,541,357,40,382,9,65,29,279,297,36,23,675,67,29,21,42,61,6,39,541,68
5,6,285,357,623,215,36,23,10,674,106,74,112,100,88,113,43,15,32,21,6,285,357,623,215,36,23,10,674,106,74,112,100,88,113,43,15,32,21,35
675,39,26,481,293,297,478,43,427,279,478,36,4,64,17,37,40,582,63,10,39,26,481,293,297,478,43,427,279,478,36,4,64,17,37,40,582,63,10,383
5,17,37,674,53,29,43,650,291,23,64,17,37,674,38,65,57,549,480,40,17,37,674,53,29,43,650,291,23,64,17,37,674,38,65,57,549,480,40,628
42,53,53,146,234,463,309,501,157,40,47,19,67,21,5,201,331,575,571,40,53,53,146,234,463,309,501,157,40,47,19,67,21,5,201,331,575,571,40,609
64,37,4,39,29,10,29,10,356,7,64,17,37,27,42,57,42,10,674,4,37,4,39,29,10,29,10,356,7,64,17,37,27,42,57,42,10,674,4,39
35,478,11,35,13,30,19,5,675,285,357,297,68,478,69,30,42,43,106,74,478,11,35,13,30,19,5,675,285,357,297,68,478,69,30,42,43,106,74,112
468,36,23,36,40,646,65,29,357,315,199,10,287,53,32,35,5,53,23,675,36,23,36,40,646,65,29,357,315,199,10,287,53,32,35,5,53,23,675,501
53,29,674,448,353,39,10,62,27,42,165,42,45,37,33,36,23,675,297,630,29,674,448,353,39,10,62,27,42,165,42,45,37,33,36,23,675,297,630,40
43,674,285,293,42,183,63,40,13,19,43,677,152,132,36,4,64,17,37,674,674,285,293,42,183,63,40,13,19,43,677,152,132,36,4,64,17,37,674,219
111,120,120,19,69,42,8,472,19,69,43,674,2,38,6,59,32,35,290,68,120,120,19,69,42,8,472,19,69,43,674,2,38,6,59,32,35,290,68,545
369,536,42,400,10,61,5,9,62,36,21,60,6,9,686,184,259,219,297,630,536,42,400,10,61,5,9,62,36,21,60,6,9,686,184,259,219,297,630,588
4,63,53,25,69,675,293,166,68,656,15,64,37,570,32,35,57,410,636,30,63,53,25,69,675,293,166,68,656,15,64,37,570,32,35,57,410,636,30,15
218,501,157,36,43,180,337,10,5,53,25,69,9,62,674,169,545,371,59,327,501,157,36,43,180,337,10,5,53,25,69,9,62,674,169,545,371,59,327,507
42,43,106,74,112,100,88,113,37,5,6,285,357,623,215,36,23,10,674,106,43,106,74,112,100,88,113,37,5,6,285,357,623,215,36,23,10,674,106,74
126,98,10,53,32,29,13,620,479,21,39,5,134,483,36,57,674,38,69,39,98,10,53,32,29,13,620,479,21,39,5,134,483,36,57,674,38,69,39,476
677,682,326,331,42,297,430,265,423,588,429,40,61,65,44,680,326,201,279,297,682,326,331,42,297,430,265,423,588,429,40,61,65,44,680,326,201,279,297,622
133,413,451,40,554,21,69,36,5,53,23,9,62,674,285,357,42,207,36,402,413,451,40,554,21,69,36,5,53,23,9,62,674,285,357,42,207,36,402,423
42,105,72,76,100,70,674,517,677,146,541,40,39,65,29,42,36,23,675,147,105,72,76,100,70,674,517,677,146,541,40,39,65,29,42,36,23,675,147,402
383,32,35,233,664,181,68,454,56,64,177,241,10,4,63,53,23,675,517,678,32,35,233,664,181,68,454,56,64,177,241,10,4,63,53,23,675,517,678,40
8,9,16,36,23,675,53,29,328,244,39,38,36,357,315,199,490,39,560,474,9,16,36,23,675,53,29,328,244,39,38,36,357,315,199,490,39,560,474,68
427,279,42,481,293,297,478,43,57,35,53,23,675,427,279,42,285,293,297,478,279,42,481,293,297,478,43,57,35,53,23,675,427,279,42,285,293,297,478,9
65,10,4,64,9,62,36,23,675,285,293,43,293,38,57,42,37,11,9,62,10,4,64,9,62,36,23,675,285,293,43,293,38,57,42,37,11,9,62,2
156,415,68,232,345,21,35,5,53,25,69,675,402,423,42,481,357,43,567,40,415,68,232,345,21,35,5,53,25,69,675,402,423,42,481,357,43,567,40,39
62,674,2,427,145,674,42,674,279,297,675,675,675,3,37,519,7,64,42,30,674,2,427,145,674,42,674,279,297,675,675,675,3,37,519,7,64,42,30,27
72,76,100,70,674,517,677,146,541,40,39,65,29,42,36,23,675,147,402,427,76,100,70,674,517,677,146,541,40,39,65,29,42,36,23,675,147,402,427,145
39,516,141,68,217,31,378,5,35,17,42,268,40,426,64,17,37,10,36,11,516,141,68,217,31,378,5,35,17,42,268,40,426,64,17,37,10,36,11,53
39,5,45,37,46,37,68,597,56,64,29,56,40,36,43,39,13,674,27,6,5,45,37,46,37,68,597,56,64,29,56,40,36,43,39,13,674,27,6,5
15,44,61,5,36,21,60,6,9,675,530,571,43,279,142,36,23,674,27,65,44,61,5,36,21,60,6,9,675,530,571,43,279,142,36,23,674,27,65,68
53,36,322,65,39,5,674,37,5,6,543,268,42,285,357,40,43,674,27,6,36,322,65,39,5,674,37,5,6,543,268,42,285,357,40,43,674,27,6,5
9,62,2,9,67,5,5,3,17,37,68,421,343,19,65,53,23,675,37,17,62,2,9,67,5,5,3,17,37,68,421,343,19,65,53,23,675,37,17,66
21,35,11,29,42,43,674,4,13,17,37,39,11,286,283,348,37,674,501,157,35,11,29,42,43,674,4,13,17,37,39,11,286,283,348,37,674,501,157,42
675,676,679,674,325,263,61,63,43,159,5,36,23,10,677,675,676,61,63,43,676,679,674,325,263,61,63,43,159,5,36,23,10,677,675,676,61,63,43,666
592,68,297,478,40,608,40,33,15,35,57,62,6,17,37,17,27,10,674,279,68,297,478,40,608,40,33,15,35,57,62,6,17,37,17,27,10,674,279,297
169,545,273,677,146,341,29,63,10,381,341,36,11,64,182,514,42,396,57,309,545,273,677,146,341,29,63,10,381,341,36,11,64,182,514,42,396,57,309,39
534,238,543,285,357,43,481,357,37,239,22,425,154,36,148,142,68,21,39,15,238,543,285,357,43,481,357,37,239,22,425,154,36,148,142,68,21,39,15,65
253,659,10,489,566,21,674,285,293,297,478,37,461,146,478,40,315,199,10,4,659,10,489,566,21,674,285,293,297,478,37,461,146,478,40,315,199,10,4,64
455,312,233,15,35,11,53,21,29,10,674,27,65,37,239,22,13,62,5,246,312,233,15,35,11,53,21,29,10,674,27,65,37,239,22,13,62,5,246,400
461,146,68,629,15,64,29,56,40,162,562,68,383,32,35,233,664,181,68,454,146,68,629,15,64,29,56,40,162,562,68,383,32,35,233,664,181,68,454,56
378,13,29,56,30,15,40,164,67,39,5,36,13,30,19,5,675,359,53,65,13,29,56,30,15,40,164,67,39,5,36,13,30,19,5,675,359,53,65,29
32,21,58,5,53,23,675,4,39,29,29,31,43,628,378,19,65,35,17,17,21,58,5,53,23,675,4,39,29,29,31,43,628,378,19,65,35,17,17,40
21,29,675,253,659,42,427,219,279,43,677,675,678,685,674,417,666,10,655,280,29,675,253,659,42,427,219,279,43,677,675,678,685,674,417,666,10,655,280,266
427,279,42,285,293,297,478,9,62,43,17,69,39,580,68,542,11,53,21,29,279,42,285,293,297,478,9,62,43,17,69,39,580,68,542,11,53,21,29,675
19,65,64,674,628,44,65,64,674,298,32,35,57,62,7,64,167,174,40,43,65,64,674,628,44,65,64,674,298,32,35,57,62,7,64,167,174,40,43,674
676,679,674,325,263,61,63,43,159,5,36,23,10,677,675,676,61,63,43,666,679,674,325,263,61,63,43,159,5,36,23,10,677,675,676,61,63,43,666,5
23,675,57,21,133,185,444,36,4,65,44,674,354,63,10,465,13,36,21,60,675,57,21,133,185,444,36,4,65,44,674,354,63,10,465,13,36,21,60,6
35,43,53,62,39,5,674,140,464,133,235,547,39,422,497,42,134,483,36,23,43,53,62,39,5,674,140,464,133,235,547,39,422,497,42,134,483,36,23,675
549,195,10,217,31,378,13,29,56,30,15,40,164,67,39,5,36,13,30,19,195,10,217,31,378,13,29,56,30,15,40,164,67,39,5,36,13,30,19,5
309,39,13,39,32,29,42,43,285,357,40,37,32,35,61,5,17,37,30,37,39,13,39,32,29,42,43,285,357,40,37,32,35,61,5,17,37,30,37,356
68,132,254,63,53,21,29,675,530,571,490,40,43,175,315,174,42,444,565,195,132,254,63,53,21,29,675,530,571,490,40,43,175,315,174,42,444,565,195,318
384,300,321,40,477,69,22,64,9,674,37,5,6,135,435,515,42,628,379,68,300,321,40,477,69,22,64,9,674,37,5,6,135,435,515,42,628,379,68,615
64,9,62,36,23,675,285,293,43,293,38,57,42,37,11,9,62,2,9,67,9,62,36,23,675,285,293,43,293,38,57,42,37,11,9,62,2,9,67,5
444,543,251,30,15,36,674,652,444,565,649,479,42,146,43,545,182,156,415,0,543,251,30,15,36,674,652,444,565,649,479,42,146,43,545,182,156,415,0,68
126,672,238,239,82,126,105,673,36,427,279,42,481,293,297,478,43,57,35,53,672,238,239,82,126,105,673,36,427,279,42,481,293,297,478,43,57,35,53,23
10,4,63,53,25,69,675,444,501,251,37,21,35,178,5,35,5,64,51,37,4,63,53,25,69,675,444,501,251,37,21,35,178,5,35,5,64,51,37,69
42,183,63,40,13,19,43,677,152,132,36,4,64,17,37,674,219,297,630,10,183,63,40,13,19,43,677,152,132,36,4,64,17,37,674,219,297,630,10,677
261,178,5,35,5,64,285,357,42,682,205,10,652,444,565,649,479,36,23,675,178,5,35,5,64,285,357,42,682,205,10,652,444,565,649,479,36,23,675,399
24,674,476,269,297,674,362,267,297,674,645,302,297,39,38,19,53,20,53,39,674,476,269,297,674,362,267,297,674,645,302,297,39,38,19,53,20,53,39,399
136,54,40,624,212,447,23,64,53,36,178,13,9,674,27,65,10,36,11,39,54,40,624,212,447,23,64,53,36,178,13,9,674,27,65,10,36,11,39,5
385,543,36,683,675,684,671,37,159,132,21,53,23,675,17,65,43,259,157,594,543,36,683,675,684,671,37,159,132,21,53,23,675,17,65,43,259,157,594,251
10,478,53,65,674,97,81,68,23,64,146,37,90,126,68,23,64,146,40,195,478,53,65,674,97,81,68,23,64,146,37,90,126,68,23,64,146,40,195,9
81,85,117,70,121,95,71,42,499,510,36,57,297,158,10,37,65,53,23,10,85,117,70,121,95,71,42,499,510,36,57,297,158,10,37,65,53,23,10,674
617,21,35,5,13,297,253,40,306,21,35,674,4,29,62,21,13,214,552,21,21,35,5,13,297,253,40,306,21,35,674,4,29,62,21,13,214,552,21,35
57,21,39,13,35,57,61,5,628,379,544,42,45,37,33,40,39,63,53,21,21,39,13,35,57,61,5,628,379,544,42,45,37,33,40,39,63,53,21,29
36,285,43,303,142,674,32,35,454,53,32,35,5,64,42,686,138,292,32,35,285,43,303,142,674,32,35,454,53,32,35,5,64,42,686,138,292,32,35,39
538,476,269,10,4,39,29,29,31,68,343,32,35,5,53,23,675,27,42,23,476,269,10,4,39,29,29,31,68,343,32,35,5,53,23,675,27,42,23,44
675,134,42,137,40,43,674,10,69,44,32,35,57,267,67,65,39,5,45,37,134,42,137,40,43,674,10,69,44,32,35,57,267,67,65,39,5,45,37,674
4,39,29,29,31,68,211,53,21,674,546,68,380,21,674,372,68,383,32,35,39,29,29,31,68,211,53,21,674,546,68,380,21,674,372,68,383,32,35,45
259,187,42,262,264,587,659,42,568,454,40,637,67,64,458,215,68,83,110,128,187,42,262,264,587,659,42,568,454,40,637,67,64,458,215,68,83,110,128,97
114,126,88,107,94,81,87,97,70,42,329,138,30,32,29,285,357,36,23,10,126,88,107,94,81,87,97,70,42,329,138,30,32,29,285,357,36,23,10,674
32,35,5,53,25,69,675,285,357,623,215,42,134,151,144,151,36,23,41,675,35,5,53,25,69,675,285,357,623,215,42,134,151,144,151,36,23,41,675,147
160,42,677,675,680,671,21,9,545,182,156,415,68,232,345,21,35,5,53,25,42,677,675,680,671,21,9,545,182,156,415,68,232,345,21,35,5,53,25,69
297,43,109,126,93,116,128,36,21,29,675,285,357,297,40,9,12,62,24,674,43,109,126,93,116,128,36,21,29,675,285,357,297,40,9,12,62,24,674,476
584,68,416,11,674,408,326,27,65,68,95,128,111,40,297,187,36,85,126,110,68,416,11,674,408,326,27,65,68,95,128,111,40,297,187,36,85,126,110,86
23,64,297,253,10,680,676,326,203,40,478,53,65,53,21,29,675,285,357,297,64,297,253,10,680,676,326,203,40,478,53,65,53,21,29,675,285,357,297,37
10,674,279,297,42,164,248,36,23,675,61,6,17,27,674,427,145,279,297,49,674,279,297,42,164,248,36,23,675,61,6,17,27,674,427,145,279,297,49,675
9,675,149,279,297,37,42,238,82,126,672,238,239,82,126,105,673,36,427,279,675,149,279,297,37,42,238,82,126,672,238,239,82,126,105,673,36,427,279,42
636,23,44,62,21,5,395,545,297,538,476,269,10,4,39,29,29,31,68,343,23,44,62,21,5,395,545,297,538,476,269,10,4,39,29,29,31,68,343,32
43,500,170,21,35,5,53,23,675,497,68,478,54,194,23,497,68,674,114,91,500,170,21,35,5,53,23,675,497,68,478,54,194,23,497,68,674,114,91,497
25,285,42,293,30,21,3,2,21,60,25,69,285,42,293,30,9,62,3,37,285,42,293,30,21,3,2,21,60,25,69,285,42,293,30,9,62,3,37,452
40,229,183,21,53,21,29,675,680,221,134,522,203,674,504,10,427,145,279,297,229,183,21,53,21,29,675,680,221,134,522,203,674,504,10,427,145,279,297,40
42,446,236,40,239,357,365,541,43,5,29,42,686,586,57,588,50,29,17,37,446,236,40,239,357,365,541,43,5,29,42,686,586,57,588,50,29,17,37,10
297,478,43,57,35,53,23,675,427,279,42,285,293,297,478,9,62,43,17,69,478,43,57,35,53,23,675,427,279,42,285,293,297,478,9,62,43,17,69,39
69,675,36,23,10,674,279,297,40,183,64,411,468,36,23,36,40,646,65,29,675,36,23,10,674,279,297,40,183,64,411,468,36,23,36,40,646,65,29,357
31,233,15,35,5,64,42,43,674,17,65,53,36,42,89,76,121,128,10,341,233,15,35,5,64,42,43,674,17,65,53,36,42,89,76,121,128,10,341,35
53,23,675,4,39,29,400,40,43,674,427,279,107,120,126,98,10,53,32,29,23,675,4,39,29,400,40,43,674,427,279,107,120,126,98,10,53,32,29,13
29,21,10,297,478,30,32,29,221,134,522,203,40,57,239,22,61,6,39,83,21,10,297,478,30,32,29,221,134,522,203,40,57,239,22,61,6,39,83,128
62,24,674,476,269,297,674,362,267,297,674,645,302,297,39,38,19,53,20,53,24,674,476,269,297,674,362,267,297,674,645,302,297,39,38,19,53,20,53,39
357,297,43,109,126,93,116,128,36,21,29,675,285,357,297,40,9,12,62,24,297,43,109,126,93,116,128,36,21,29,675,285,357,297,40,9,12,62,24,674
36,87,73,74,128,96,126,40,441,5,36,678,485,491,40,308,19,9,32,29,87,73,74,128,96,126,40,441,5,36,678,485,491,40,308,19,9,32,29,42
67,31,285,293,297,478,42,400,10,183,63,59,23,5,279,297,40,43,667,232,31,285,293,297,478,42,400,10,183,63,59,23,5,279,297,40,43,667,232,279
490,304,405,40,183,260,36,11,53,23,10,674,676,445,182,9,62,679,445,182,304,405,40,183,260,36,11,53,23,10,674,676,445,182,9,62,679,445,182,53
37,42,4,5,30,40,43,674,41,22,65,10,4,64,9,62,36,23,675,285,42,4,5,30,40,43,674,41,22,65,10,4,64,9,62,36,23,675,285,293
40,183,260,36,11,53,23,10,674,676,445,182,9,62,679,445,182,53,36,43,183,260,36,11,53,23,10,674,676,445,182,9,62,679,445,182,53,36,43,674
43,279,297,42,276,36,478,53,65,35,674,279,297,42,137,40,229,183,21,53,279,297,42,276,36,478,53,65,35,674,279,297,42,137,40,229,183,21,53,21
4,39,29,29,31,10,147,402,2,10,69,44,32,29,62,267,67,65,64,3,39,29,29,31,10,147,402,2,10,69,44,32,29,62,267,67,65,64,3,37
40,57,109,126,93,116,128,10,4,63,53,23,675,561,617,21,35,5,13,297,57,109,126,93,116,128,10,4,63,53,23,675,561,617,21,35,5,13,297,253
62,32,21,58,5,53,23,675,4,39,29,29,31,43,628,378,19,65,35,17,32,21,58,5,53,23,675,4,39,29,29,31,43,628,378,19,65,35,17,17
567,40,39,32,35,57,178,11,400,68,275,7,64,146,10,556,21,13,309,39,40,39,32,35,57,178,11,400,68,275,7,64,146,10,556,21,13,309,39,5
